"hg1"	"hg2"	"distance"	"hg1_Hgsubgroup"	"hg1_oneletter"	"hg2_Hgsubgroup"	"hg2_oneletter"	"hg1_MacroPhylo"	"hg2_MacroPhylo"	"ArrayType"	"matched_subgroup"	"matched_oneletter"	"matched_macro"	"matched_haplogroup"	"matched_level"	"Group"	"InLegend"
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"L2a1a"	"L2a1a"	0	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"A2+(64)"	"A2+(64)"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"D1"	"D4n"	2	"D1"	"D"	"D4"	"D"	"D"	"D"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"D1"	"D4"	1	"D1"	"D"	"D4"	"D"	"D"	"D"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"C"	"C1c"	2	"C"	"C"	"C1"	"C"	"M8"	"M8"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"A2"	"A2"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"A2+(64)"	"A2w*"	2	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"C"	"C1b10*2"	5	"C"	"C"	"C1"	"C"	"M8"	"M8"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"H13a1a1"	"H13"	4	"H13"	"H"	"H13"	"H"	"HV"	"HV"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2y"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"D1"	"D4"	1	"D1"	"D"	"D4"	"D"	"D"	"D"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"B2b+152"	"B2c2*"	5	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"L3e3b1"	"L3e3b"	1	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"D1"	"D4"	1	"D1"	"D"	"D4"	"D"	"D"	"D"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2b+152"	"B2"	2	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"D1"	"D4"	1	"D1"	"D"	"D4"	"D"	"D"	"D"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"D4h3a9"	"D4h3a3a*2"	5	"D4"	"D"	"D4"	"D"	"D"	"D"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"D1"	"D4"	1	"D1"	"D"	"D4"	"D"	"D"	"D"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2"	"B2*2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"A2d1"	"A2"	3	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"A2d1"	"A2"	3	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"A2+(64)"	"A2+(64)"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"D1"	"D1a*"	2	"D1"	"D"	"D1"	"D"	"D"	"D"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"D1"	"D4"	1	"D1"	"D"	"D4"	"D"	"D"	"D"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"A2"	"A2"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"A2+(64)+@153"	"A2d*"	3	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B2y"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"A2+(64)+@153"	"A2d*"	3	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"A2+(64)+@153"	"A2d*"	3	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"A2+(64)+@153"	"A2d*"	3	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"L3f1b+16292+150*"	"L3f1"	4	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B2"	"B2b2"	2	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"A2+(64)+@16111"	"A2+(64)"	1	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"A2+(64)"	"A2+(64)"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"C1d1"	"C1a"	4	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B2e"	"B2e"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"D1a1"	"D1a1"	0	"D1"	"D"	"D1"	"D"	"D"	"D"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"D1a1"	"D1a1"	0	"D1"	"D"	"D1"	"D"	"D"	"D"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"D1a1"	"D1a1"	0	"D1"	"D"	"D1"	"D"	"D"	"D"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"A2ap"	"A2d*"	4	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"A2w1*2"	"A2w1*2"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2o"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"A2ap"	"A2d*"	4	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"A2w1"	"A2"	3	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"D1"	"D4"	1	"D1"	"D"	"D4"	"D"	"D"	"D"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"A2+(64)"	"A2+(64)"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"A2m"	"A2m*1"	1	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"A2+(64)"	"A2+(64)"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"A2+(64)"	"A2+(64)"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"A2m*2"	"A2m"	1	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"C"	"C1c"	2	"C"	"C"	"C1"	"C"	"M8"	"M8"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"A2+(64)"	"A2+(64)"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"A2"	"A2"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"A2w1"	"A2"	3	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"A2m*2"	"A2m"	1	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"A2w1*2"	"A2w1*2"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"C1b*1"	"C1b*1"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"D1e"	"D1e"	0	"D1"	"D"	"D1"	"D"	"D"	"D"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"D1"	"D4"	1	"D1"	"D"	"D4"	"D"	"D"	"D"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"D1f1"	"D4"	3	"D1"	"D"	"D4"	"D"	"D"	"D"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"D1e"	"D1e"	0	"D1"	"D"	"D1"	"D"	"D"	"D"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"D1e"	"D1e"	0	"D1"	"D"	"D1"	"D"	"D"	"D"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"C1c1a"	"C1c"	2	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"C1b11*2"	"C"	4	"C1"	"C"	"C"	"C"	"M8"	"M8"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"C1b11*2"	"C"	4	"C1"	"C"	"C"	"C"	"M8"	"M8"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"A2+(64)+@153"	"A2d*"	3	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"C1b11*2"	"C1d1*5"	7	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"C1c5"	"C1c5"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"C1c5"	"C1c5"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"C1b11*2"	"C"	4	"C1"	"C"	"C"	"C"	"M8"	"M8"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"H1ba"	"H1ba"	0	"H1"	"H"	"H1"	"H"	"HV"	"HV"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2a4a1"	"B2a4a1"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"A2*1"	"A2"	1	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"U6d3a"	"U6d3a"	0	"U6"	"U"	"U6"	"U"	"UK"	"UK"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"H1ah"	"H1"	1	"H1"	"H"	"H1"	"H"	"HV"	"HV"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B2*1"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"C1b12"	"C1b12"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"C1b11"	"C"	3	"C1"	"C"	"C"	"C"	"M8"	"M8"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"A2m*1"	"A2m*1"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"D1h1"	"D4"	3	"D1"	"D"	"D4"	"D"	"D"	"D"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"A2ak*"	"A2ak"	1	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B2a1"	"B2a"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"A2d1a"	"A2+(64)"	3	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"A2+(64)*3"	"A2+(64)*3"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"A2h1"	"A2h1"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"U5b1f1a"	"U5b1"	3	"U5"	"U"	"U5"	"U"	"UK"	"UK"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B2x"	"B2x"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"H2a5a1"	"H2a5"	2	"H2"	"H"	"H2"	"H"	"HV"	"HV"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B2t"	"B2t"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"D1d2"	"D1d2"	0	"D1"	"D"	"D1"	"D"	"D"	"D"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"C1c1b"	"C1c1b"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"D1d2"	"D1d2"	0	"D1"	"D"	"D1"	"D"	"D"	"D"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"D1"	"D4"	1	"D1"	"D"	"D4"	"D"	"D"	"D"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"A2+(64)"	"A2+(64)"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"A2r1"	"A2r1"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"A2l"	"A2l"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"V25"	"V"	1	"V25"	"V"	"V"	"V"	"HV"	"HV"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"C1b*2"	"C"	3	"C1"	"C"	"C"	"C"	"M8"	"M8"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"D1h2"	"D1h2"	0	"D1"	"D"	"D1"	"D"	"D"	"D"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"A2+(64)"	"A2+(64)"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B2c1c"	"B2c1c"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"C"	"C1c"	2	"C"	"C"	"C1"	"C"	"M8"	"M8"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"B2c"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B2y"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"A2v1a"	"A2+(64)"	4	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"D1i2"	"D1i2"	0	"D1"	"D"	"D1"	"D"	"D"	"D"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"A2m*2"	"A2m"	1	"A2"	"A"	"A2"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"D1i1"	"D1i"	1	"D1"	"D"	"D1"	"D"	"D"	"D"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
